> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 127.0.0.1 - - [13/Mar/2019 09:16:31] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=3 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:32] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=4 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:33] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=5 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:38] "GET /static/vendor/select2/select2.png HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:38] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=7 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:44] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=10 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:45] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=11 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:53] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=11 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:54] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=12 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:56] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=13 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:16:58] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=16 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:17:21] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=1 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:17:26] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:17:34] "GET /static/vendor/select2/select2-spinner.gif HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:17:38] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=3 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:17:38] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:17:53] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=4 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:17:54] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:19:07] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=10 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:19:13] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:19:21] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=11 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:19:22] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:19:27] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=12 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:19:27] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:19:32] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=12 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:19:46] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=12 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:19:46] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:20:10] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=13 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:20:20] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=13 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:20:20] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:20:42] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=16 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:20:42] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:23:08] "GET / HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:23:08] "GET /monitoring/1/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:23:24] "GET /records/1 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:23:31] "GET /case/7/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:23:31] "GET /thumb/pic/29 HTTP/1.1" 301 -
> 127.0.0.1 - - [13/Mar/2019 09:23:33] "GET /thumb/pic/29/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:25:32] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=8 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:25:33] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=9 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:26:06] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=8 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:26:08] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:26:28] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=9 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:26:28] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:26:36] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=7 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:26:41] "GET /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=5 HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:28:31] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=7 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:28:31] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:28:54] "POST /admin/user/edit/?url=%2Fadmin%2Fuser%2F&id=5 HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:28:54] "GET /admin/user/ HTTP/1.1" 200 -
> 127.0.0.1 - - [13/Mar/2019 09:29:09] "POST /admin/user/delete/ HTTP/1.1" 302 -
> 127.0.0.1 - - [13/Mar/2019 09:29:10] "GET /admin/user/ HTTP/1.1" 200 -
