> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 192.168.137.224 - - [24/Feb/2019 23:24:25] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:24:25] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:30] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:30] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:30] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:32] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:32] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:34] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:35] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:25:35] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:26:54] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:26:54] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:26:55] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:04] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:04] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:04] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:10] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:10] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:10] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:11] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:11] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:14] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:15] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:15] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:28] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:28] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.224 - - [24/Feb/2019 23:27:28] "POST /api/validation/ HTTP/1.1" 200 -
>  * Detected change in 'C:\\Users\\gherz-PC\\Desktop\\remidiv2\\serveus\\views.py', reloading
