> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 192.168.137.192 - - [04/Mar/2019 11:11:35] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:12:04] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:12:04] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:12:04] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:14:10] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:14:10] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:17:52] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:17:52] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:17:53] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:18:19] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:18:19] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:18:19] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:18:19] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:18:19] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:25:32] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:25:32] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:25:32] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:32:28] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:32:29] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:32:29] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:32:34] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:32:34] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:49:26] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:49:26] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:49:26] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:52:07] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:52:07] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:52:07] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:52:54] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:52:54] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:53:05] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:53:05] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 11:53:05] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:01:22] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:01:22] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:01:22] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:01:24] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:01:24] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:04:40] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:04:40] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:04:40] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:05:27] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.192 - - [04/Mar/2019 12:05:27] "POST /api/validation/ HTTP/1.1" 200 -
>  * Detected change in 'C:\\Users\\gherz-PC\\Desktop\\remidiv2\\serveus\\views.py', reloading
