> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 192.168.137.27 - - [08/Mar/2019 01:15:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:15:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:16:46] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:16:46] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:16:46] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:16:47] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:16:47] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:17:38] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:17:39] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:17:39] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:17:40] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:17:40] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:18:58] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:18:59] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:19:00] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:22:44] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:22:55] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:22:55] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:24:52] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:24:53] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:24:53] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:26:08] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:26:08] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:26:08] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:26:28] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:26:28] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:29] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:29] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:29] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:31] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:31] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:45] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:45] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:45] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:28:59] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:29:00] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:29:00] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:29:00] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.27 - - [08/Mar/2019 01:29:00] "POST /api/validation/ HTTP/1.1" 200 -
