> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 192.168.137.218 - - [17/Mar/2019 11:37:48] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:48] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:48] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:50] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:50] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:55] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:55] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:55] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:56] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:56] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:59] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:59] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:37:59] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:00] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:00] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:12] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:12] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:12] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:13] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:38:13] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:40:52] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:40:52] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:40:53] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:40:53] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:40:53] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:26] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:26] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:26] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:26] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:26] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:38] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:38] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:44:38] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:45:55] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:45:55] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:45:55] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:46:02] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:46:02] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:47:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:47:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:47:42] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:47:43] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:47:43] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:48:44] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:48:44] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:48:44] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:48:45] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:48:45] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:49:18] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:49:18] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:49:18] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:49:25] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:49:25] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:50:16] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:50:16] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:50:16] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:50:22] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:50:22] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:51:13] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:51:13] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:51:13] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:51:14] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:51:14] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:52:17] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:52:17] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:52:17] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:52:18] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 11:52:18] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:04:41] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:04:41] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:04:41] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:04:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:04:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:05:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:05:42] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:05:42] "POST /api/db/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:05:43] "POST /api/validation/ HTTP/1.1" 200 -
> 192.168.137.218 - - [17/Mar/2019 12:05:43] "POST /api/validation/ HTTP/1.1" 200 -
