> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 127.0.0.1 - - [17/Mar/2019 16:35:29] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:29] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:29] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:30] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:38] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:38] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:38] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:39] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:44] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:44] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:45] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:45] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:48] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:48] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:48] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:49] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:54] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:54] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:55] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:35:55] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:25] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:26] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:26] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:27] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:56] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:57] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:57] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:36:58] "GET /static/favicon.ico HTTP/1.1" 200 -
>  * Detected change in 'C:\\Users\\gherz-PC\\Desktop\\remidiv2\\serveus\\views.py', reloading
