> Initialized logger
>  * Debugger is active!
>  * Debugger PIN: 456-115-780
>  * Running on http://0.0.0.0:80/ (Press CTRL+C to quit)
> 127.0.0.1 - - [17/Mar/2019 15:52:02] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:54:19] "GET /case/6/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:54:20] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:54:22] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:54:22] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:54:25] "GET /pic/28/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:56:18] "GET /thumb/28/ HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 15:56:27] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:56:27] "GET /pic/pic/26 HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 15:56:28] "GET /pic/pic/27 HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 15:56:28] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:56:49] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:56:49] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:56:55] "GET /case/5/thumb/5 HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 15:57:49] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:57:49] "GET /thumb/1 HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 15:57:49] "GET /thumb/2 HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 15:57:50] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:57:55] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:57:55] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:17] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:17] "GET /pic/26 HTTP/1.1" 301 -
> 127.0.0.1 - - [17/Mar/2019 15:58:17] "GET /pic/27 HTTP/1.1" 301 -
> 127.0.0.1 - - [17/Mar/2019 15:58:18] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:18] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:19] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:45] "GET /case/6/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:45] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 15:58:47] "GET /pic/28/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:28] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:29] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:29] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:30] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:32] "GET / HTTP/1.1" 302 -
> 127.0.0.1 - - [17/Mar/2019 16:01:33] "GET /monitoring/1/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:52] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:52] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:52] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:53] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:01:57] "GET /thumb/ HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 16:02:24] "GET /thumb/ HTTP/1.1" 404 -
> 127.0.0.1 - - [17/Mar/2019 16:02:28] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:02:28] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:02:28] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:02:29] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:02:31] "GET / HTTP/1.1" 302 -
> 127.0.0.1 - - [17/Mar/2019 16:02:31] "GET /monitoring/1/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:04:50] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:04:51] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:04:51] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:04:53] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:44] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:44] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:44] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:46] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:48] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:48] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:05:48] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:31] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:32] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:32] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:33] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:41] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:41] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:42] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:06:43] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:39] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:39] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:39] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:41] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:59] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:59] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:07:59] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:01] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:05] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:05] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:05] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:17] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:17] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:17] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:18] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:31] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:31] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:32] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:38] "GET /pic/5/ HTTP/1.1" 500 -
> Traceback (most recent call last):
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 2309, in __call__
>     return self.wsgi_app(environ, start_response)
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 2295, in wsgi_app
>     response = self.handle_exception(e)
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 1741, in handle_exception
>     reraise(exc_type, exc_value, tb)
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 2292, in wsgi_app
>     response = self.full_dispatch_request()
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 1815, in full_dispatch_request
>     rv = self.handle_user_exception(e)
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 1718, in handle_user_exception
>     reraise(exc_type, exc_value, tb)
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 1813, in full_dispatch_request
>     rv = self.dispatch_request()
>   File "C:\Users\gherz-PC\Anaconda3\envs\py27\lib\site-packages\flask\app.py", line 1799, in dispatch_request
>     return self.view_functions[rule.endpoint](**req.view_args)
>   File "C:\Users\gherz-PC\Desktop\remidiv2\serveus\views.py", line 1010, in fetch_image
>     response = make_response(x.im)
> AttributeError: 'NoneType' object has no attribute 'im'
> 127.0.0.1 - - [17/Mar/2019 16:08:38] "GET /pic/5/?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:39] "GET /pic/5/?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:39] "GET /pic/5/?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:40] "GET /pic/5/?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:40] "GET /pic/5/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:41] "GET /pic/5/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:08:52] "GET /pic/28/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:09:45] "GET /pic/28/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:09:48] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:09:48] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:09:49] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:09:50] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:11:03] "GET /case/6/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:11:04] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:11:05] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:11:05] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:11:05] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:11:06] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:36] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:36] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:36] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:38] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:44] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:44] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:14:45] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:11] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:11] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:11] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:12] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:14] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:23] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:28] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:49] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:49] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:49] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:15:50] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:18:31] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:18:31] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:18:31] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:18:33] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:17] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:17] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:17] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:18] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:56] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:56] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:56] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:19:58] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:21] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:21] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:21] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:22] "GET /static/favicon.ico HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:29] "GET /case/5/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:29] "GET /pic/26/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:30] "GET /pic/27/ HTTP/1.1" 200 -
> 127.0.0.1 - - [17/Mar/2019 16:20:31] "GET /static/favicon.ico HTTP/1.1" 200 -
>  * Detected change in 'C:\\Users\\gherz-PC\\Desktop\\remidiv2\\serveus\\views.py', reloading
